,date,03668_FD_STRAHL,03668_FG_STRAHL,03668_SD_STRAHL,05792_FD_STRAHL,05792_FG_STRAHL,05792_SD_STRAHL
796,2017-03-07,463.0,511.0,1.4,485.0,488.0,0.0
797,2017-03-08,560.0,617.0,2.1,791.0,1262.0,6.1
798,2017-03-09,477.0,517.0,1.8,503.0,507.0,0.0
799,2017-03-10,630.0,963.0,4.6,586.0,656.0,0.9
800,2017-03-11,605.0,1219.0,6.0,391.0,1966.0,9.2
801,2017-03-12,432.0,1577.0,10.1,226.0,1925.0,11.5
802,2017-03-13,511.0,1394.0,7.6,334.0,1893.0,10.6
803,2017-03-14,744.0,1014.0,3.2,755.0,1664.0,8.1
804,2017-03-15,687.0,821.0,2.8,997.0,1685.0,8.6
805,2017-03-16,429.0,1589.0,9.7,403.0,1927.0,10.4
806,2017-03-17,661.0,1111.0,6.1,873.0,1560.0,5.2
807,2017-03-18,211.0,214.0,0.0,537.0,543.0,0.0
808,2017-03-19,252.0,253.0,0.0,436.0,927.0,1.6
809,2017-03-20,636.0,700.0,1.2,312.0,2042.0,11.3
810,2017-03-21,443.0,446.0,0.0,696.0,1721.0,7.0
811,2017-03-22,366.0,367.0,0.0,1322.0,1390.0,1.0
812,2017-03-23,559.0,562.0,0.0,804.0,1855.0,8.0
813,2017-03-24,626.0,710.0,2.2,1058.0,1212.0,2.5
814,2017-03-25,461.0,1847.0,11.5,378.0,2233.0,12.2
815,2017-03-26,419.0,1860.0,10.9,772.0,2010.0,9.6
816,2017-03-27,216.0,2001.0,12.3,194.0,2320.0,12.7
817,2017-03-28,280.0,1972.0,12.1,257.0,2346.0,12.3
818,2017-03-29,673.0,1629.0,10.0,1107.0,1650.0,4.4
819,2017-03-30,445.0,1867.0,11.3,471.0,2261.0,12.2
820,2017-03-31,417.0,1949.0,11.8,280.0,2393.0,11.6
821,2017-04-01,837.0,1718.0,9.5,1133.0,1693.0,7.1
822,2017-04-02,841.0,1522.0,5.7,821.0,1851.0,7.4
823,2017-04-03,874.0,1270.0,4.4,987.0,1032.0,0.6
824,2017-04-04,871.0,1366.0,5.5,897.0,923.0,0.4
825,2017-04-05,753.0,1692.0,6.8,1112.0,2247.0,7.0
826,2017-04-06,783.0,1177.0,4.4,1257.0,1966.0,6.2
827,2017-04-07,1036.0,1523.0,5.6,1113.0,1116.0,0.1
828,2017-04-08,729.0,1826.0,7.8,241.0,2528.0,13.2
829,2017-04-09,487.0,2194.0,12.4,380.0,2399.0,11.5
830,2017-04-10,564.0,2061.0,11.0,1027.0,1825.0,6.2
831,2017-04-11,798.0,1885.0,7.4,1118.0,1292.0,2.7
832,2017-04-12,1048.0,1416.0,3.1,727.0,2406.0,11.5
833,2017-04-13,697.0,753.0,0.6,760.0,776.0,0.5
834,2017-04-14,923.0,1360.0,3.9,1110.0,1462.0,7.2
835,2017-04-15,869.0,937.0,1.3,850.0,856.0,0.1
836,2017-04-16,959.0,1052.0,1.7,895.0,895.0,0.0
837,2017-04-17,425.0,440.0,0.2,1031.0,1056.0,0.0
838,2017-04-18,802.0,1299.0,3.4,1042.0,1061.0,0.0
839,2017-04-19,914.0,1141.0,3.0,347.0,445.0,0.1
840,2017-04-20,991.0,2111.0,8.6,-999.0,-999.0,7.9
841,2017-04-21,702.0,2107.0,8.1,1176.0,2430.0,8.2
842,2017-04-22,565.0,581.0,0.1,923.0,1994.0,7.3
843,2017-04-23,1088.0,1344.0,3.7,1654.0,2049.0,7.2
844,2017-04-24,457.0,2521.0,12.5,401.0,2883.0,13.2
845,2017-04-25,937.0,1279.0,3.6,1186.0,1505.0,3.0
846,2017-04-26,719.0,809.0,1.1,1105.0,1128.0,0.0
847,2017-04-27,635.0,649.0,0.0,1492.0,2070.0,1.9
848,2017-04-28,1119.0,1303.0,3.5,1161.0,1165.0,0.0
849,2017-04-29,1133.0,1696.0,6.9,300.0,3228.0,14.4
850,2017-04-30,540.0,2657.0,13.6,225.0,3135.0,14.2
851,2017-05-01,1129.0,1810.0,6.1,1019.0,1561.0,4.4
852,2017-05-02,475.0,486.0,0.0,711.0,2568.0,7.3
853,2017-05-03,915.0,1097.0,2.5,1358.0,1565.0,1.9
854,2017-05-04,920.0,1069.0,1.3,1353.0,1600.0,4.0
855,2017-05-05,993.0,1297.0,4.0,1765.0,2032.0,4.1
856,2017-05-06,619.0,2551.0,11.8,1201.0,1756.0,5.9
857,2017-05-07,911.0,1187.0,3.1,1033.0,1035.0,0.0
858,2017-05-08,803.0,941.0,1.3,1250.0,1251.0,0.0
859,2017-05-09,1319.0,1556.0,3.2,2101.0,2274.0,1.2
860,2017-05-10,470.0,2810.0,14.5,254.0,3248.0,14.6
861,2017-05-11,1115.0,2211.0,9.9,885.0,2269.0,9.0
862,2017-05-12,1046.0,1578.0,5.0,1274.0,1731.0,3.1
863,2017-05-13,822.0,1800.0,7.1,1706.0,2273.0,4.8
864,2017-05-14,992.0,1668.0,4.2,1505.0,1798.0,3.2
865,2017-05-15,957.0,2201.0,10.2,1576.0,1725.0,1.2
866,2017-05-16,536.0,2805.0,14.4,355.0,3174.0,14.8
867,2017-05-17,495.0,2788.0,14.0,273.0,3148.0,14.5
868,2017-05-18,669.0,2532.0,11.7,1267.0,1846.0,6.4
869,2017-05-19,824.0,2015.0,7.1,1216.0,1279.0,1.5
870,2017-05-20,1021.0,2261.0,9.6,1408.0,1486.0,0.2
871,2017-05-21,1045.0,1911.0,6.3,1420.0,2896.0,9.7
872,2017-05-22,1117.0,1920.0,6.9,857.0,2942.0,9.7
873,2017-05-23,1051.0,2531.0,10.8,1330.0,1551.0,2.0
874,2017-05-24,1059.0,1868.0,7.0,879.0,879.0,0.0
875,2017-05-25,1191.0,1952.0,6.8,1719.0,1840.0,1.6
876,2017-05-26,520.0,2933.0,14.7,255.0,3357.0,15.6
877,2017-05-27,507.0,2972.0,15.2,218.0,3406.0,15.5
878,2017-05-28,573.0,3027.0,14.4,280.0,3347.0,15.0
879,2017-05-29,1091.0,2461.0,9.0,416.0,2755.0,12.4
880,2017-05-30,1165.0,2475.0,8.8,835.0,2167.0,8.8
881,2017-05-31,1138.0,2584.0,10.4,854.0,1976.0,5.4
882,2017-06-01,875.0,2872.0,14.1,1262.0,1391.0,1.2
883,2017-06-02,650.0,2978.0,14.4,1397.0,1663.0,2.9
884,2017-06-03,1026.0,1846.0,6.2,1115.0,2389.0,9.2
885,2017-06-04,857.0,1556.0,5.9,1038.0,1091.0,1.7
886,2017-06-05,908.0,972.0,0.9,1329.0,1597.0,2.1
887,2017-06-06,869.0,912.0,1.0,1108.0,1122.0,0.5
888,2017-06-07,993.0,2238.0,8.3,2071.0,2267.0,5.7
889,2017-06-08,1135.0,2691.0,14.3,1039.0,3053.0,15.6
890,2017-06-09,1083.0,2028.0,8.5,1065.0,2251.0,8.0
891,2017-06-10,831.0,2779.0,12.6,1667.0,1832.0,2.7
892,2017-06-11,395.0,3003.0,14.1,213.0,3395.0,15.3
893,2017-06-12,1084.0,2345.0,10.3,990.0,1113.0,1.1
894,2017-06-13,763.0,2923.0,13.0,1343.0,2617.0,7.9
895,2017-06-14,506.0,3053.0,15.5,1686.0,2097.0,4.7
896,2017-06-15,846.0,2715.0,11.7,858.0,2289.0,6.3
897,2017-06-16,1134.0,2372.0,6.8,839.0,847.0,0.2
898,2017-06-17,1117.0,2304.0,10.1,1536.0,1951.0,3.6
899,2017-06-18,839.0,3002.0,12.9,260.0,3553.0,14.8
900,2017-06-19,334.0,3099.0,15.6,947.0,2717.0,9.6
901,2017-06-20,553.0,2970.0,15.2,1100.0,1857.0,5.5
902,2017-06-21,1140.0,2674.0,13.4,1206.0,2317.0,5.7
903,2017-06-22,1045.0,2456.0,11.1,1036.0,2427.0,7.7
904,2017-06-23,1107.0,2678.0,13.3,1379.0,1892.0,5.7
905,2017-06-24,535.0,3089.0,15.4,1421.0,2027.0,4.1
906,2017-06-25,1174.0,1701.0,4.5,719.0,728.0,0.3
907,2017-06-26,818.0,2570.0,10.8,546.0,3012.0,10.6
908,2017-06-27,1013.0,1604.0,3.3,1350.0,2012.0,4.7
909,2017-06-28,983.0,1824.0,6.8,1180.0,1431.0,2.4
910,2017-06-29,849.0,1189.0,3.4,1037.0,1326.0,1.8
911,2017-06-30,969.0,2255.0,9.1,1118.0,2000.0,5.9
912,2017-07-01,1157.0,1403.0,2.1,1353.0,1642.0,2.9
913,2017-07-02,1171.0,1338.0,1.4,962.0,962.0,0.0
914,2017-07-03,1006.0,2335.0,8.3,1532.0,1593.0,1.0
915,2017-07-04,964.0,2599.0,11.5,948.0,2963.0,11.1
916,2017-07-05,720.0,2899.0,14.8,725.0,2953.0,13.2
917,2017-07-06,486.0,2856.0,12.9,967.0,2881.0,11.8
918,2017-07-07,1030.0,1924.0,7.9,1074.0,2104.0,8.7
919,2017-07-08,964.0,2684.0,13.9,1210.0,1746.0,3.5
920,2017-07-09,1098.0,2269.0,9.1,1157.0,1570.0,4.8
921,2017-07-10,1203.0,1658.0,4.3,1207.0,1323.0,1.7
922,2017-07-11,1298.0,1794.0,6.0,1416.0,1582.0,2.1
923,2017-07-12,1035.0,1158.0,2.2,1205.0,2008.0,4.9
924,2017-07-13,719.0,2839.0,13.3,1901.0,2096.0,3.4
925,2017-07-14,1089.0,1784.0,7.6,514.0,514.0,0.0
926,2017-07-15,1292.0,1713.0,3.8,769.0,769.0,0.1
927,2017-07-16,981.0,2592.0,9.8,1303.0,2615.0,7.9
928,2017-07-17,1298.0,2186.0,8.5,674.0,2937.0,10.7
929,2017-07-18,877.0,2750.0,12.5,576.0,2008.0,7.4
930,2017-07-19,605.0,2692.0,13.3,677.0,2483.0,9.3
931,2017-07-20,1044.0,1654.0,7.8,1106.0,1652.0,5.8
932,2017-07-21,939.0,2482.0,12.3,554.0,1922.0,7.7
933,2017-07-22,918.0,2288.0,8.9,1306.0,1824.0,3.0
934,2017-07-23,1050.0,1673.0,5.9,1671.0,1834.0,2.9
935,2017-07-24,889.0,968.0,2.0,478.0,479.0,0.1
936,2017-07-25,590.0,608.0,0.0,885.0,893.0,0.1
937,2017-07-26,391.0,400.0,0.0,-999.0,674.0,0.0
938,2017-07-27,741.0,874.0,1.8,-999.0,1172.0,2.3
939,2017-07-28,1238.0,1798.0,5.6,-999.0,1380.0,1.7
940,2017-07-29,840.0,2476.0,11.6,-999.0,2480.0,8.7
941,2017-07-30,601.0,2312.0,11.7,-999.0,2183.0,6.1
942,2017-07-31,894.0,2119.0,9.4,-999.0,2023.0,8.6
943,2017-08-01,660.0,2251.0,9.3,-999.0,2891.0,12.4
944,2017-08-02,1222.0,1858.0,7.2,-999.0,2618.0,11.6
945,2017-08-03,770.0,863.0,1.9,-999.0,2298.0,9.4
946,2017-08-04,1186.0,1728.0,6.0,-999.0,2196.0,6.3
947,2017-08-05,943.0,1893.0,7.3,-999.0,1641.0,2.8
948,2017-08-06,1159.0,1983.0,10.0,-999.0,535.0,0.0
949,2017-08-07,735.0,2473.0,13.0,-999.0,3071.0,14.4
950,2017-08-08,1018.0,1863.0,8.5,-999.0,1792.0,7.1
951,2017-08-09,839.0,2117.0,8.0,-999.0,2796.0,10.8
952,2017-08-10,461.0,468.0,0.1,-999.0,1974.0,5.9
953,2017-08-11,231.0,236.0,0.0,-999.0,1511.0,2.4
954,2017-08-12,864.0,1195.0,3.3,-999.0,893.0,0.0
955,2017-08-13,909.0,1185.0,3.8,-999.0,2287.0,5.5
956,2017-08-14,697.0,2133.0,10.2,-999.0,2094.0,9.0
957,2017-08-15,686.0,2063.0,9.5,-999.0,2290.0,9.8
958,2017-08-16,873.0,1869.0,7.2,-999.0,1682.0,3.5
959,2017-08-17,1014.0,1698.0,7.4,-999.0,2006.0,6.3
960,2017-08-18,849.0,1813.0,8.1,-999.0,2283.0,9.1
961,2017-08-19,782.0,1879.0,7.8,-999.0,827.0,0.0
962,2017-08-20,820.0,2161.0,10.9,-999.0,1132.0,1.3
963,2017-08-21,986.0,1726.0,7.6,-999.0,-999.0,5.5
964,2017-08-22,1143.0,2043.0,11.6,-999.0,1463.0,1.0
965,2017-08-23,503.0,2296.0,13.0,-999.0,1996.0,8.3
966,2017-08-24,985.0,1608.0,7.1,-999.0,1910.0,6.4
967,2017-08-25,767.0,1981.0,11.0,-999.0,2500.0,12.8
968,2017-08-26,682.0,2074.0,11.6,-999.0,1972.0,8.2
969,2017-08-27,922.0,1743.0,7.9,-999.0,1590.0,7.2
970,2017-08-28,586.0,2105.0,12.2,-999.0,-999.0,1.2
971,2017-08-29,661.0,1935.0,11.8,-999.0,2560.0,13.3
972,2017-08-30,740.0,1959.0,11.3,-999.0,2280.0,12.5
973,2017-08-31,454.0,516.0,1.7,-999.0,972.0,1.8
974,2017-09-01,466.0,474.0,0.0,-999.0,552.0,0.1
975,2017-09-02,912.0,1030.0,1.1,-999.0,193.0,0.0
976,2017-09-03,770.0,1610.0,5.3,-999.0,1112.0,0.9
977,2017-09-04,512.0,1967.0,11.2,-999.0,1688.0,5.7
978,2017-09-05,1090.0,1306.0,3.3,-999.0,1025.0,0.9
979,2017-09-06,716.0,1084.0,3.2,-999.0,680.0,0.2
980,2017-09-07,892.0,973.0,1.6,-999.0,1322.0,0.7
981,2017-09-08,882.0,983.0,2.2,-999.0,2221.0,11.8
982,2017-09-09,212.0,216.0,0.0,-999.0,542.0,1.1
983,2017-09-10,760.0,864.0,2.2,-999.0,1128.0,4.2
984,2017-09-11,711.0,1175.0,6.6,-999.0,1142.0,3.0
985,2017-09-12,822.0,1144.0,4.6,-999.0,567.0,0.2
986,2017-09-13,600.0,626.0,0.4,-999.0,805.0,3.0
987,2017-09-14,396.0,446.0,1.1,-999.0,761.0,4.1
988,2017-09-15,695.0,1274.0,5.7,-999.0,1856.0,8.3
989,2017-09-16,728.0,897.0,2.2,-999.0,1136.0,2.3
990,2017-09-17,609.0,1461.0,6.9,-999.0,1191.0,1.7
991,2017-09-18,644.0,1081.0,3.7,-999.0,1407.0,3.5
992,2017-09-19,779.0,979.0,3.8,-999.0,598.0,0.0
993,2017-09-20,728.0,938.0,2.1,-999.0,893.0,0.0
994,2017-09-21,528.0,1518.0,8.2,-999.0,2039.0,11.9
995,2017-09-22,630.0,1119.0,5.8,-999.0,1726.0,9.7
996,2017-09-23,804.0,1430.0,6.8,-999.0,1806.0,9.4
997,2017-09-24,810.0,1039.0,4.1,-999.0,988.0,1.4
998,2017-09-25,880.0,1279.0,6.0,-999.0,1370.0,4.2
999,2017-09-26,720.0,1453.0,7.8,-999.0,1373.0,5.6
1000,2017-09-27,744.0,1216.0,5.2,-999.0,1272.0,3.4
1001,2017-09-28,718.0,998.0,4.2,-999.0,1267.0,7.0
1002,2017-09-29,542.0,555.0,0.1,-999.0,809.0,0.7
1003,2017-09-30,819.0,993.0,3.4,-999.0,1316.0,5.0
1004,2017-10-01,523.0,572.0,1.2,-999.0,591.0,0.7
1005,2017-10-02,563.0,606.0,1.5,-999.0,1150.0,5.9
1006,2017-10-03,476.0,579.0,1.8,-999.0,576.0,0.9
1007,2017-10-04,783.0,973.0,3.8,-999.0,1230.0,6.2
1008,2017-10-05,483.0,799.0,3.1,-999.0,1635.0,9.5
1009,2017-10-06,457.0,567.0,1.2,-999.0,683.0,0.2
1010,2017-10-07,544.0,570.0,0.4,-999.0,944.0,8.4
1011,2017-10-08,474.0,487.0,0.2,-999.0,520.0,0.0
1012,2017-10-09,612.0,895.0,3.6,-999.0,266.0,0.2
1013,2017-10-10,260.0,261.0,0.0,-999.0,873.0,2.1
1014,2017-10-11,431.0,435.0,0.2,-999.0,1543.0,10.5
1015,2017-10-12,491.0,756.0,3.7,-999.0,1379.0,9.4
1016,2017-10-13,625.0,896.0,4.1,-999.0,1374.0,10.4
1017,2017-10-14,245.0,1222.0,9.5,-999.0,1498.0,10.9
1018,2017-10-15,185.0,1242.0,10.4,-999.0,1520.0,10.9
1019,2017-10-16,299.0,1136.0,9.9,-999.0,1535.0,10.9
1020,2017-10-17,197.0,1195.0,10.1,-999.0,1445.0,9.7
1021,2017-10-18,420.0,994.0,8.5,-999.0,1451.0,10.4
1022,2017-10-19,479.0,1001.0,8.4,-999.0,1387.0,10.4
1023,2017-10-20,545.0,811.0,4.3,-999.0,1357.0,9.7
1024,2017-10-21,439.0,521.0,1.4,-999.0,917.0,4.4
1025,2017-10-22,454.0,628.0,2.9,-999.0,352.0,0.0
1026,2017-10-23,-999.0,-999.0,-999.0,-999.0,320.0,0.0
1027,2017-10-24,345.0,354.0,0.4,-999.0,1210.0,7.0
1028,2017-10-25,435.0,480.0,1.4,-999.0,937.0,6.2
1029,2017-10-26,456.0,497.0,1.4,-999.0,-999.0,-999.0
1030,2017-10-27,326.0,405.0,1.5,-999.0,200.0,0.0
1031,2017-10-28,320.0,322.0,0.0,-999.0,956.0,6.0
1032,2017-10-29,320.0,684.0,4.2,-999.0,190.0,0.0
1033,2017-10-30,412.0,552.0,3.1,-999.0,-999.0,9.8
1034,2017-10-31,482.0,600.0,2.3,-999.0,1272.0,10.0
1035,2017-11-01,356.0,499.0,3.1,-999.0,424.0,0.0
1036,2017-11-02,252.0,546.0,3.9,-999.0,488.0,0.3
1037,2017-11-03,386.0,664.0,4.4,-999.0,1070.0,7.4
1038,2017-11-04,411.0,433.0,0.6,-999.0,832.0,5.9
1039,2017-11-05,233.0,280.0,1.4,-999.0,381.0,0.8
1040,2017-11-06,231.0,232.0,0.0,-999.0,480.0,0.0
1041,2017-11-07,382.0,416.0,1.2,-999.0,1182.0,6.7
1042,2017-11-08,254.0,274.0,0.4,-999.0,1058.0,8.4
1043,2017-11-09,163.0,163.0,0.0,-999.0,1030.0,9.4
1044,2017-11-10,103.0,104.0,0.0,-999.0,-999.0,-999.0
1045,2017-11-11,198.0,201.0,0.1,-999.0,193.0,0.0
1046,2017-11-12,86.0,86.0,0.0,-999.0,240.0,0.0
1047,2017-11-13,-999.0,-999.0,-999.0,-999.0,265.0,0.0
1048,2017-11-14,310.0,674.0,6.3,-999.0,1100.0,8.9
1049,2017-11-15,320.0,320.0,0.0,-999.0,983.0,9.3
1050,2017-11-16,133.0,133.0,0.0,-999.0,919.0,8.5
1051,2017-11-17,133.0,133.0,0.0,-999.0,602.0,0.7
1052,2017-11-18,269.0,333.0,1.4,-999.0,950.0,8.8
1053,2017-11-19,253.0,319.0,1.5,-999.0,247.0,0.0
1054,2017-11-20,199.0,199.0,0.0,-999.0,344.0,0.2
1055,2017-11-21,86.0,87.0,0.0,-999.0,184.0,0.0
1056,2017-11-22,292.0,595.0,7.3,-999.0,818.0,8.1
1057,2017-11-23,310.0,501.0,6.2,-999.0,750.0,6.9
1058,2017-11-24,273.0,315.0,1.0,-999.0,641.0,6.9
1059,2017-11-25,86.0,86.0,0.0,-999.0,380.0,1.3
1060,2017-11-26,154.0,157.0,0.1,-999.0,314.0,0.1
1061,2017-11-27,238.0,266.0,0.7,-999.0,521.0,2.1
1062,2017-11-28,99.0,99.0,0.0,-999.0,300.0,0.1
1063,2017-11-29,210.0,252.0,0.7,-999.0,395.0,0.6
1064,2017-11-30,165.0,177.0,0.4,-999.0,338.0,0.0
1065,2017-12-01,300.0,384.0,2.8,241.0,793.0,8.2
1066,2017-12-02,214.0,214.0,0.0,175.0,775.0,8.5
1067,2017-12-03,173.0,173.0,0.0,172.0,758.0,8.1
1068,2017-12-04,97.0,97.0,0.0,218.0,218.0,0.0
1069,2017-12-05,84.0,85.0,0.0,-999.0,312.0,0.0
1070,2017-12-06,61.0,61.0,0.0,106.0,733.0,8.6
1071,2017-12-07,156.0,529.0,7.0,112.0,739.0,8.6
1072,2017-12-08,217.0,338.0,2.5,223.0,223.0,0.0
1073,2017-12-09,214.0,233.0,0.5,431.0,558.0,2.7
1074,2017-12-10,154.0,163.0,0.9,204.0,211.0,0.6
1075,2017-12-11,85.0,85.0,0.0,251.0,253.0,0.3
1076,2017-12-12,199.0,209.0,0.4,338.0,406.0,0.1
1077,2017-12-13,164.0,449.0,4.9,198.0,756.0,6.4
1078,2017-12-14,190.0,415.0,4.4,167.0,168.0,0.1
1079,2017-12-15,207.0,281.0,2.2,281.0,404.0,3.9
1080,2017-12-16,213.0,240.0,1.0,259.0,259.0,0.0
1081,2017-12-17,110.0,110.0,0.0,203.0,223.0,0.0
1082,2017-12-18,213.0,414.0,3.9,283.0,284.0,0.1
1083,2017-12-19,225.0,313.0,2.1,159.0,766.0,8.0
1084,2017-12-20,88.0,88.0,0.0,-999.0,711.0,5.9
1085,2017-12-21,52.0,54.0,0.0,335.0,533.0,3.2
1086,2017-12-22,88.0,90.0,0.0,317.0,317.0,0.0
1087,2017-12-23,87.0,88.0,0.0,245.0,731.0,7.4
1088,2017-12-24,63.0,63.0,0.0,132.0,729.0,8.4
1089,2017-12-25,120.0,120.0,0.0,109.0,705.0,8.4
1090,2017-12-26,184.0,403.0,4.3,248.0,636.0,7.1
1091,2017-12-27,225.0,254.0,1.1,355.0,521.0,3.5
1092,2017-12-28,188.0,225.0,1.2,237.0,237.0,0.0
1093,2017-12-29,172.0,423.0,4.3,173.0,808.0,6.9
1094,2017-12-30,100.0,100.0,0.0,167.0,167.0,0.0
1095,2017-12-31,238.0,321.0,2.8,208.0,668.0,7.9
1096,2018-01-01,216.0,322.0,2.9,219.0,317.0,2.1
1097,2018-01-02,170.0,180.0,0.9,207.0,216.0,0.1
1098,2018-01-03,174.0,196.0,0.8,90.0,91.0,0.0
1099,2018-01-04,124.0,124.0,0.0,82.0,98.0,0.0
1100,2018-01-05,158.0,158.0,0.0,296.0,601.0,4.6
1101,2018-01-06,264.0,281.0,1.2,168.0,689.0,8.2
1102,2018-01-07,78.0,78.0,0.0,178.0,179.0,0.0
1103,2018-01-08,290.0,318.0,1.5,336.0,594.0,3.8
1104,2018-01-09,173.0,225.0,1.4,186.0,722.0,5.8
1105,2018-01-10,215.0,518.0,6.5,182.0,796.0,8.4
1106,2018-01-11,151.0,151.0,0.0,325.0,327.0,0.0
1107,2018-01-12,151.0,151.0,0.0,405.0,937.0,8.4
1108,2018-01-13,102.0,102.0,0.0,100.0,790.0,8.8
1109,2018-01-14,324.0,387.0,1.5,131.0,806.0,7.9
1110,2018-01-15,270.0,294.0,0.7,203.0,820.0,5.7
1111,2018-01-16,193.0,198.0,0.2,211.0,216.0,0.1
1112,2018-01-17,342.0,438.0,2.1,197.0,204.0,0.0
1113,2018-01-18,179.0,201.0,0.7,320.0,327.0,0.1
1114,2018-01-19,207.0,223.0,0.8,338.0,360.0,0.3
1115,2018-01-20,179.0,180.0,0.0,337.0,429.0,1.1
1116,2018-01-21,155.0,158.0,0.1,229.0,232.0,0.0
1117,2018-01-22,168.0,168.0,0.0,195.0,206.0,0.0
1118,2018-01-23,231.0,238.0,0.3,274.0,768.0,5.1
1119,2018-01-24,269.0,552.0,4.3,300.0,902.0,7.1
1120,2018-01-25,352.0,359.0,0.0,450.0,706.0,5.4
1121,2018-01-26,319.0,326.0,0.3,344.0,587.0,3.2
1122,2018-01-27,186.0,186.0,0.0,125.0,921.0,9.0
1123,2018-01-28,122.0,122.0,0.0,403.0,405.0,0.1
1124,2018-01-29,114.0,114.0,0.0,133.0,1049.0,9.5
1125,2018-01-30,234.0,787.0,8.1,183.0,998.0,7.9
1126,2018-01-31,254.0,255.0,0.1,363.0,879.0,6.0
1127,2018-02-01,195.0,196.0,0.1,356.0,360.0,0.0
1128,2018-02-02,229.0,334.0,1.8,501.0,822.0,5.4
1129,2018-02-03,312.0,329.0,0.4,482.0,484.0,0.1
1130,2018-02-04,398.0,475.0,1.6,545.0,635.0,1.2
1131,2018-02-05,187.0,880.0,9.0,469.0,825.0,6.0
1132,2018-02-06,353.0,608.0,4.4,479.0,857.0,5.8
1133,2018-02-07,502.0,540.0,1.4,594.0,769.0,1.9
1134,2018-02-08,320.0,320.0,0.0,394.0,1120.0,6.9
1135,2018-02-09,179.0,179.0,0.0,264.0,-999.0,9.4
1136,2018-02-10,176.0,177.0,0.0,559.0,993.0,5.1
1137,2018-02-11,255.0,255.0,0.0,524.0,557.0,1.4
1138,2018-02-12,310.0,383.0,1.0,573.0,587.0,0.2
1139,2018-02-13,333.0,766.0,6.6,260.0,-999.0,9.9
1140,2018-02-14,229.0,1098.0,9.4,166.0,1334.0,10.2
1141,2018-02-15,287.0,287.0,0.0,428.0,428.0,0.1
1142,2018-02-16,358.0,400.0,0.8,248.0,513.0,7.6
1143,2018-02-17,213.0,214.0,0.0,309.0,658.0,1.4
1144,2018-02-18,468.0,838.0,4.7,525.0,1404.0,8.6
1145,2018-02-19,629.0,746.0,3.9,224.0,1457.0,9.9
1146,2018-02-20,325.0,326.0,0.0,666.0,1141.0,3.7
1147,2018-02-21,330.0,1156.0,9.3,796.0,1437.0,6.6
1148,2018-02-22,325.0,1166.0,9.5,628.0,1108.0,5.3
1149,2018-02-23,294.0,1196.0,9.8,519.0,1503.0,8.9
1150,2018-02-24,249.0,1285.0,10.0,223.0,1663.0,10.8
1151,2018-02-25,219.0,1334.0,10.3,297.0,1517.0,10.4
1152,2018-02-26,532.0,1122.0,8.0,394.0,1638.0,9.8
1153,2018-02-27,589.0,1214.0,8.1,710.0,1334.0,9.0
1154,2018-02-28,385.0,1282.0,9.6,235.0,1603.0,10.2
1155,2018-03-01,414.0,1302.0,8.2,817.0,907.0,2.3
1156,2018-03-02,527.0,1076.0,5.8,556.0,1093.0,5.4
1157,2018-03-03,721.0,740.0,0.9,669.0,1236.0,4.5
1158,2018-03-04,496.0,1104.0,5.4,196.0,1684.0,10.6
1159,2018-03-05,713.0,1096.0,6.6,856.0,1295.0,5.7
1160,2018-03-06,487.0,494.0,0.0,741.0,741.0,0.0
1161,2018-03-07,568.0,758.0,2.7,654.0,665.0,0.0
1162,2018-03-08,638.0,898.0,4.8,606.0,1694.0,7.3
1163,2018-03-09,354.0,355.0,0.0,860.0,866.0,0.2
1164,2018-03-10,501.0,519.0,0.4,725.0,725.0,0.0
1165,2018-03-11,673.0,1092.0,5.8,718.0,740.0,0.7
1166,2018-03-12,387.0,401.0,0.2,831.0,1002.0,3.2
1167,2018-03-13,530.0,559.0,0.5,692.0,1121.0,4.1
1168,2018-03-14,458.0,462.0,0.1,797.0,1456.0,5.4
1169,2018-03-15,596.0,1518.0,9.5,825.0,940.0,3.2
1170,2018-03-16,470.0,481.0,0.1,947.0,1014.0,2.5
1171,2018-03-17,483.0,485.0,0.0,899.0,1488.0,5.0
1172,2018-03-18,550.0,553.0,0.0,1235.0,1752.0,6.2
1173,2018-03-19,471.0,1598.0,7.7,955.0,956.0,0.1
1174,2018-03-20,571.0,1289.0,6.2,1029.0,1424.0,6.2
1175,2018-03-21,372.0,1868.0,11.3,1062.0,1543.0,5.6
1176,2018-03-22,695.0,709.0,0.1,650.0,1865.0,8.1
1177,2018-03-23,293.0,304.0,0.3,819.0,1087.0,2.8
1178,2018-03-24,726.0,1617.0,8.3,194.0,2293.0,12.4
1179,2018-03-25,573.0,1793.0,11.2,492.0,2028.0,9.3
1180,2018-03-26,494.0,504.0,0.0,718.0,718.0,0.0
1181,2018-03-27,768.0,1080.0,3.8,1014.0,1056.0,1.8
1182,2018-03-28,598.0,673.0,0.9,626.0,638.0,0.1
1183,2018-03-29,724.0,1070.0,3.0,362.0,812.0,1.8
1184,2018-03-30,750.0,1676.0,10.0,770.0,1508.0,5.1
1185,2018-03-31,685.0,762.0,1.5,1001.0,1527.0,4.0
1186,2018-04-01,700.0,912.0,2.0,1032.0,1047.0,0.4
1187,2018-04-02,653.0,1822.0,9.6,831.0,1980.0,9.3
1188,2018-04-03,716.0,1651.0,7.5,1255.0,1583.0,6.9
1189,2018-04-04,665.0,1756.0,8.0,905.0,2001.0,8.4
